,Ticker,one_year,avg_drawdown,yearly_vol
Equal-weighted,"MSFT,FB,CMCSA,PEP,NFLX,PYPL,AMGN",0.30798529,-0.019405945,0.105825145
Equal-weighted,"FB,INTC,CSCO,PYPL,COST,AMGN,TXN",0.286912699,-0.019406053,0.099951956
Equal-weighted,"MSFT,INTC,CSCO,PEP,COST,AMGN,AVGO,CHTR",0.270366788,-0.019406084,0.099546222
Equal-weighted,"MSFT,FB,CSCO,PEP,NFLX,COST,AVGO",0.269474893,-0.0194061,0.089369372
Equal-weighted,"MSFT,AAPL,GOOG,INTC,PEP,COST,AMGN,TXN",0.283035593,-0.019406123,0.106204463
Equal-weighted,"GOOG,CMCSA,ADBE,NVDA,PYPL,COST,TXN",0.368589633,-0.019406158,0.122149831
Equal-weighted,"MSFT,INTC,CMCSA,PEP,ADBE,PYPL,TXN,CHTR",0.347890558,-0.019406183,0.126557166
Equal-weighted,"MSFT,AMZN,GOOG,CMCSA,ADBE,NVDA,AMGN",0.306125591,-0.01940622,0.110189729
Equal-weighted,"AAPL,GOOG,CSCO,CMCSA,ADBE,COST,AMGN,AVGO",0.328308386,-0.019406251,0.100300988
Equal-weighted,"MSFT,AAPL,GOOG,CSCO,ADBE,NVDA,PYPL",0.399249279,-0.019406261,0.139833587
Equal-weighted,"MSFT,AMZN,FB,INTC,CSCO,ADBE,TXN",0.263462031,-0.01940637,0.098547026
Equal-weighted,"MSFT,INTC,PEP,ADBE,PYPL,COST,AMGN,TXN",0.298613479,-0.019406762,0.123586686
Equal-weighted,"MSFT,AMZN,GOOG,CMCSA,PEP,PYPL,AMGN,AVGO",0.397776038,-0.019407362,0.109419298
Equal-weighted,"MSFT,CSCO,PEP,NFLX,PYPL,AVGO,TXN",0.356393561,-0.019407661,0.10037614
Equal-weighted,"MSFT,AAPL,GOOG,FB,CMCSA,PEP,AVGO,CHTR",0.39653137,-0.019407823,0.109449407
Equal-weighted,"AMZN,GOOG,CMCSA,PEP,NVDA,COST,AMGN",0.266711236,-0.019407853,0.102696837
Equal-weighted,"AAPL,GOOG,CSCO,PEP,NVDA,PYPL,COST",0.359834925,-0.019407894,0.132340695
Equal-weighted,"AMZN,FB,INTC,CMCSA,ADBE,COST,AVGO",0.284863762,-0.019407913,0.103697936
Equal-weighted,"MSFT,AAPL,GOOG,INTC,NFLX,PYPL,CHTR",0.354570437,-0.019407994,0.136825744
Equal-weighted,"AMZN,FB,INTC,CSCO,PEP,COST,TXN",0.224047676,-0.019408002,0.091054134
Equal-weighted,"MSFT,AMZN,CMCSA,NVDA,PYPL,AMGN,CHTR",0.367341068,-0.019408054,0.140325978
Equal-weighted,"AAPL,CSCO,CMCSA,PYPL,COST,AMGN,AVGO,CHTR",0.389523863,-0.019408085,0.130437238
Equal-weighted,"AMZN,GOOG,CSCO,CMCSA,NFLX,AMGN,CHTR",0.245903455,-0.019408169,0.088634609
Equal-weighted,"MSFT,AMZN,CSCO,NVDA,COST,AVGO,CHTR",0.328830671,-0.01940821,0.123870205
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,NVDA,COST,TXN",0.341499476,-0.019408249,0.130528446
Equal-weighted,"AAPL,CSCO,CMCSA,PEP,ADBE,NFLX,TXN",0.262571282,-0.019408343,0.098815782
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,CMCSA,ADBE,AVGO,CHTR",0.366073194,-0.019408401,0.129032308
Equal-weighted,"MSFT,AAPL,GOOG,FB,PEP,COST,AMGN,AVGO",0.347254292,-0.019408402,0.106478927
Equal-weighted,"GOOG,INTC,PEP,ADBE,NFLX,PYPL,COST",0.269518491,-0.019408431,0.116578827
Equal-weighted,"MSFT,FB,CMCSA,PEP,ADBE,PYPL,AVGO,CHTR",0.412109256,-0.019408461,0.126831631
Equal-weighted,"FB,INTC,CSCO,PEP,ADBE,AMGN,TXN",0.225070712,-0.019408574,0.078781815
Equal-weighted,"MSFT,GOOG,FB,NFLX,PYPL,TXN,CHTR",0.366727757,-0.019408626,0.114265542
Equal-weighted,"MSFT,CSCO,ADBE,NVDA,AMGN,AVGO,CHTR",0.329853707,-0.019408781,0.111597886
Equal-weighted,"MSFT,AAPL,GOOG,ADBE,NVDA,AMGN,TXN",0.342522513,-0.019408821,0.118256127
Equal-weighted,"AAPL,AMZN,GOOG,INTC,CMCSA,AVGO,TXN",0.356204544,-0.019408836,0.097322481
Equal-weighted,"MSFT,AMZN,ADBE,NVDA,PYPL,COST,TXN",0.357077362,-0.019408888,0.14791067
Equal-weighted,"FB,CMCSA,PEP,ADBE,NVDA,COST,CHTR",0.281044454,-0.019408952,0.12010917
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,ADBE,COST,AMGN,AVGO",0.316796115,-0.01940898,0.126061828
Equal-weighted,"AMZN,GOOG,CSCO,ADBE,NFLX,COST,TXN",0.235639749,-0.019409003,0.096219301
Equal-weighted,"MSFT,FB,PEP,ADBE,PYPL,COST,AMGN,AVGO",0.362832177,-0.01940904,0.123861151
Equal-weighted,"MSFT,AAPL,FB,NVDA,COST,AMGN,CHTR",0.316819322,-0.019409094,0.137385608
Equal-weighted,"AMZN,INTC,CMCSA,ADBE,PYPL,AVGO,TXN",0.37178243,-0.019409474,0.114704705
Equal-weighted,"AAPL,FB,INTC,CMCSA,AMGN,AVGO,CHTR",0.33152439,-0.01940968,0.104179642
Equal-weighted,"FB,CSCO,ADBE,NFLX,COST,AMGN,CHTR",0.210959594,-0.019409847,0.103076462
Equal-weighted,"AAPL,GOOG,CMCSA,PEP,NVDA,TXN,CHTR",0.352385237,-0.019409874,0.113733715
Equal-weighted,"MSFT,AAPL,GOOG,PEP,PYPL,AMGN,AVGO,TXN",0.434172959,-0.019409963,0.117485696
Equal-weighted,"AAPL,AMZN,CSCO,CMCSA,PEP,COST,AVGO,CHTR",0.326658839,-0.019410034,0.121539416
Equal-weighted,"CSCO,PEP,NVDA,COST,AMGN,AVGO,CHTR",0.290439352,-0.019410414,0.104104994
Equal-weighted,"AAPL,GOOG,PEP,NVDA,COST,AMGN,TXN",0.303108158,-0.019410453,0.110763235
Equal-weighted,"CMCSA,PEP,ADBE,NVDA,PYPL,TXN,CHTR",0.367963122,-0.019410513,0.131115939
Equal-weighted,"AAPL,FB,INTC,ADBE,COST,AVGO,TXN",0.321260684,-0.019410514,0.111764334
Equal-weighted,"AAPL,CSCO,CMCSA,PEP,ADBE,AMGN,AVGO,CHTR",0.327681875,-0.019410605,0.109267096
Equal-weighted,"MSFT,AAPL,NVDA,PYPL,AMGN,TXN,CHTR",0.403737989,-0.019410655,0.148392376
Equal-weighted,"AAPL,AMZN,CMCSA,PEP,ADBE,PYPL,COST,TXN",0.35490553,-0.019410712,0.14557988
Equal-weighted,"AAPL,GOOG,CSCO,NFLX,AMGN,TXN,CHTR",0.282300376,-0.01941077,0.096701007
Equal-weighted,"AMZN,CSCO,NFLX,PYPL,COST,TXN,CHTR",0.296855226,-0.019410837,0.126355551
Equal-weighted,"MSFT,GOOG,INTC,CMCSA,NFLX,COST,AVGO",0.286587536,-0.019410952,0.087411626
Equal-weighted,"MSFT,CSCO,CMCSA,NVDA,PYPL,COST,AVGO",0.392481855,-0.019411053,0.120555719
Equal-weighted,"PEP,ADBE,NVDA,PYPL,COST,AMGN,TXN",0.318686043,-0.019411092,0.128145459
Equal-weighted,"AAPL,AMZN,INTC,CSCO,PEP,PYPL,AVGO",0.363027722,-0.01941121,0.12489557
Equal-weighted,"AMZN,GOOG,CSCO,ADBE,COST,AMGN,AVGO,CHTR",0.300750342,-0.019411265,0.106670616
Equal-weighted,"CSCO,ADBE,NFLX,PYPL,AMGN,TXN,CHTR",0.297878262,-0.019411408,0.114083231
Equal-weighted,"MSFT,GOOG,FB,INTC,CMCSA,PEP,COST,CHTR",0.281487145,-0.019411841,0.101223315
Equal-weighted,"AMZN,FB,CSCO,PEP,PYPL,AVGO,TXN",0.375185042,-0.019411842,0.102335367
Equal-weighted,"AAPL,AMZN,GOOG,FB,INTC,PYPL,CHTR",0.373361918,-0.019412174,0.138784971
Equal-weighted,"MSFT,AMZN,INTC,CSCO,CMCSA,ADBE,COST,CHTR",0.251028968,-0.019412419,0.120806215
Equal-weighted,"MSFT,AAPL,AMZN,PEP,NVDA,TXN,CHTR",0.340872966,-0.019412604,0.139494554
Equal-weighted,"AAPL,AMZN,GOOG,CSCO,PEP,ADBE,PYPL,CHTR",0.369519404,-0.019413099,0.143872425
Equal-weighted,"AAPL,AMZN,GOOG,PYPL,COST,AMGN,TXN,CHTR",0.374634624,-0.019413138,0.143465106
Equal-weighted,"AMZN,CSCO,PEP,ADBE,NFLX,TXN,CHTR",0.235013238,-0.019413358,0.105185409
Equal-weighted,"MSFT,GOOG,INTC,CMCSA,PEP,PYPL,TXN,CHTR",0.368405813,-0.019413402,0.112230084
Equal-weighted,"MSFT,CSCO,CMCSA,PEP,ADBE,NVDA,AVGO",0.330639868,-0.019413574,0.099385577
Equal-weighted,"MSFT,AMZN,GOOG,FB,INTC,CSCO,TXN",0.283977286,-0.019413589,0.084219943
Equal-weighted,"MSFT,CMCSA,NVDA,COST,AMGN,AVGO,TXN",0.335755088,-0.019413613,0.098978258
Equal-weighted,"MSFT,AMZN,CSCO,CMCSA,NFLX,PYPL,AMGN",0.298042368,-0.019413742,0.111080962
Equal-weighted,"AAPL,AMZN,INTC,PEP,AMGN,AVGO,TXN",0.306300955,-0.019413769,0.103318109
Equal-weighted,"MSFT,AAPL,FB,CMCSA,PEP,NVDA,COST",0.317605482,-0.019413886,0.125173299
Equal-weighted,"MSFT,GOOG,INTC,PEP,PYPL,COST,AMGN,TXN",0.319128734,-0.019413981,0.109259603
Equal-weighted,"GOOG,CSCO,CMCSA,ADBE,PYPL,COST,AMGN,AVGO",0.364401526,-0.019414108,0.103356129
Equal-weighted,"MSFT,AAPL,FB,CSCO,CMCSA,NFLX,CHTR",0.296797701,-0.019414203,0.111111072
Equal-weighted,"MSFT,GOOG,FB,CMCSA,ADBE,NVDA,CHTR",0.340974064,-0.019414538,0.113274979
Equal-weighted,"INTC,CSCO,CMCSA,PEP,ADBE,COST,AMGN,CHTR",0.21263765,-0.019414623,0.101041004
Equal-weighted,"FB,CSCO,CMCSA,PEP,ADBE,NFLX,COST",0.211745755,-0.01941464,0.090864154
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,FB,CMCSA,ADBE,COST",0.327916472,-0.019414737,0.127738921
Equal-weighted,"MSFT,AAPL,FB,CSCO,NFLX,COST,AMGN",0.247520622,-0.019414782,0.108140592
Equal-weighted,"MSFT,AAPL,INTC,CSCO,ADBE,COST,TXN,CHTR",0.28742589,-0.01941502,0.128872613
Equal-weighted,"AAPL,AMZN,NFLX,COST,AMGN,AVGO,CHTR",0.292189837,-0.019415043,0.127612757
Equal-weighted,"MSFT,GOOG,FB,ADBE,NVDA,COST,AMGN",0.291696985,-0.019415117,0.110304499
Equal-weighted,"AMZN,GOOG,FB,INTC,CMCSA,COST,AVGO",0.305379017,-0.019415132,0.089370853
Equal-weighted,"MSFT,INTC,CMCSA,PEP,NFLX,AVGO,CHTR",0.285961025,-0.019415306,0.096377734
Equal-weighted,"MSFT,AAPL,CMCSA,PEP,NVDA,PYPL,TXN",0.40452415,-0.019415447,0.136180068
Equal-weighted,"AAPL,GOOG,CSCO,CMCSA,PEP,NFLX,TXN",0.283086537,-0.019415562,0.084488699
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CSCO,CMCSA,AVGO,CHTR",0.386588449,-0.01941562,0.114705225
Equal-weighted,"AAPL,AMZN,GOOG,PEP,ADBE,AMGN,TXN,CHTR",0.312792637,-0.019415659,0.122294965
Equal-weighted,"MSFT,GOOG,FB,CMCSA,PEP,PYPL,AVGO,CHTR",0.432624511,-0.01941568,0.112504548
Equal-weighted,"GOOG,FB,INTC,CMCSA,ADBE,AMGN,AVGO",0.306402053,-0.019415703,0.077098534
Equal-weighted,"GOOG,FB,INTC,CSCO,PEP,AMGN,TXN",0.245585967,-0.019415793,0.064454732
Equal-weighted,"MSFT,INTC,PEP,NFLX,COST,AMGN,AVGO",0.236683947,-0.019415886,0.093407254
Equal-weighted,"MSFT,GOOG,CSCO,NVDA,AMGN,AVGO,CHTR",0.350368962,-0.019416,0.097270803
Equal-weighted,"AMZN,GOOG,CSCO,CMCSA,PEP,ADBE,COST,AVGO",0.301536503,-0.019416057,0.094458307
Equal-weighted,"MSFT,AMZN,GOOG,NVDA,PYPL,COST,TXN",0.377592617,-0.019416107,0.133583587
Equal-weighted,"GOOG,FB,CMCSA,PEP,NVDA,COST,CHTR",0.301559709,-0.019416171,0.105782087
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CSCO,COST,AMGN,AVGO",0.33731137,-0.019416199,0.111734745
Equal-weighted,"CSCO,CMCSA,PEP,ADBE,NFLX,PYPL,TXN",0.298664423,-0.019416201,0.101870923
Equal-weighted,"MSFT,AMZN,CSCO,CMCSA,ADBE,PYPL,AVGO,CHTR",0.402166334,-0.019416259,0.132087449
Equal-weighted,"MSFT,GOOG,FB,PEP,PYPL,COST,AMGN,AVGO",0.383347432,-0.019416259,0.109534068
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CMCSA,ADBE,PYPL,TXN",0.41483514,-0.019416298,0.138745689
Equal-weighted,"MSFT,AAPL,CSCO,NFLX,PYPL,AMGN,TXN",0.33443929,-0.019416343,0.11914736
Equal-weighted,"MSFT,AAPL,AMZN,FB,CMCSA,PYPL,COST,CHTR",0.389131949,-0.019416571,0.15787517
Equal-weighted,"MSFT,GOOG,ADBE,NVDA,PYPL,AMGN,TXN",0.378615653,-0.019416678,0.121311268
Equal-weighted,"AMZN,GOOG,INTC,CMCSA,PYPL,AVGO,TXN",0.392297685,-0.019416693,0.100377622
Equal-weighted,"AMZN,CSCO,CMCSA,ADBE,NVDA,COST,CHTR",0.271101533,-0.019416749,0.125364988
Equal-weighted,"MSFT,AMZN,CSCO,ADBE,PYPL,COST,AMGN,AVGO",0.352889255,-0.019416838,0.129116969
Equal-weighted,"AAPL,GOOG,FB,CMCSA,PEP,ADBE,COST,AMGN",0.289525153,-0.019416941,0.10797371
Equal-weighted,"MSFT,FB,NVDA,PYPL,COST,AMGN,CHTR",0.352912462,-0.019416951,0.140440748
Equal-weighted,"GOOG,FB,CSCO,NFLX,COST,AMGN,CHTR",0.231474849,-0.019417066,0.08874938
Equal-weighted,"MSFT,AAPL,FB,CMCSA,ADBE,PYPL,AMGN,CHTR",0.390154985,-0.019417143,0.145602851
Equal-weighted,"MSFT,AAPL,FB,CSCO,ADBE,COST,AVGO,CHTR",0.351644588,-0.019417298,0.129147078
Equal-weighted,"FB,INTC,CMCSA,PYPL,AMGN,AVGO,CHTR",0.36761753,-0.019417537,0.107234783
Equal-weighted,"GOOG,CMCSA,PEP,NVDA,PYPL,TXN,CHTR",0.388478377,-0.019417732,0.116788856
Equal-weighted,"AAPL,GOOG,FB,INTC,COST,AVGO,TXN",0.341775939,-0.019417733,0.097437251
Equal-weighted,"MSFT,GOOG,PEP,ADBE,NFLX,COST,AMGN,CHTR",0.243175628,-0.019417775,0.11238411
Equal-weighted,"AAPL,GOOG,CSCO,CMCSA,PEP,AMGN,AVGO,CHTR",0.34819713,-0.019417824,0.094940014
Equal-weighted,"AAPL,CMCSA,NFLX,PYPL,COST,AMGN,AVGO",0.355841021,-0.019417886,0.12429827
Equal-weighted,"AMZN,CSCO,CMCSA,PEP,PYPL,COST,AVGO,CHTR",0.362751979,-0.019417891,0.124594557
Equal-weighted,"AAPL,AMZN,GOOG,CMCSA,PEP,PYPL,COST,TXN",0.375420785,-0.019417931,0.131252798
Equal-weighted,"MSFT,AAPL,AMZN,CMCSA,ADBE,NFLX,AVGO",0.332390352,-0.019418203,0.12289334
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,PEP,NFLX,TXN",0.271574266,-0.019418292,0.110249538
Equal-weighted,"GOOG,PEP,NVDA,PYPL,COST,AMGN,TXN",0.339201298,-0.019418311,0.113818376
Equal-weighted,"FB,INTC,ADBE,PYPL,COST,AVGO,TXN",0.357353824,-0.019418371,0.114819475
Equal-weighted,"MSFT,AMZN,FB,INTC,ADBE,AMGN,AVGO",0.294889782,-0.019418433,0.102859373
Equal-weighted,"CSCO,CMCSA,PEP,ADBE,PYPL,AMGN,AVGO,CHTR",0.363775016,-0.019418463,0.112322237
Equal-weighted,"AAPL,GOOG,CMCSA,PEP,ADBE,PYPL,AMGN,TXN",0.376443821,-0.019418502,0.118980478
Equal-weighted,"GOOG,CSCO,NFLX,PYPL,AMGN,TXN,CHTR",0.318393517,-0.019418627,0.099756148
Equal-weighted,"MSFT,AMZN,GOOG,PEP,ADBE,NVDA,TXN",0.315750629,-0.019418627,0.112413446
Equal-weighted,"AAPL,GOOG,CSCO,PEP,ADBE,COST,AVGO,TXN",0.337933424,-0.019418658,0.102524705
Equal-weighted,"AAPL,FB,CMCSA,PEP,PYPL,COST,AMGN,CHTR",0.35074063,-0.019418775,0.138109959
Equal-weighted,"MSFT,AMZN,CMCSA,ADBE,AMGN,AVGO,TXN,CHTR",0.345439567,-0.019418818,0.110509988
Equal-weighted,"MSFT,AAPL,CSCO,ADBE,PYPL,AVGO,TXN,CHTR",0.438563256,-0.019418859,0.140153847
Equal-weighted,"MSFT,AMZN,FB,PEP,NVDA,COST,CHTR",0.290047438,-0.019418901,0.131542927
Equal-weighted,"MSFT,AAPL,AMZN,FB,CMCSA,PEP,ADBE,CHTR",0.327289961,-0.019419092,0.136705029
Equal-weighted,"AAPL,CSCO,ADBE,NVDA,COST,TXN,CHTR",0.307498454,-0.01941935,0.133431386
Equal-weighted,"MSFT,FB,PEP,ADBE,NVDA,AMGN,CHTR",0.291070475,-0.019419472,0.119270607
Equal-weighted,"AMZN,FB,INTC,CMCSA,PEP,AVGO,CHTR",0.304752507,-0.019419487,0.098336961
Equal-weighted,"MSFT,AAPL,INTC,CSCO,CMCSA,PEP,COST,AMGN",0.249198678,-0.019419558,0.106105133
Equal-weighted,"MSFT,AMZN,GOOG,INTC,CSCO,CMCSA,COST,CHTR",0.271544223,-0.019419638,0.106479133
Equal-weighted,"MSFT,AAPL,AMZN,FB,PEP,ADBE,COST,AMGN",0.278012883,-0.019419671,0.133734549
Equal-weighted,"AAPL,AMZN,CMCSA,PEP,NFLX,COST,AVGO",0.292975998,-0.019419836,0.115400449
Equal-weighted,"AMZN,FB,INTC,PEP,COST,AMGN,AVGO",0.255475428,-0.019420066,0.095366481
Equal-weighted,"MSFT,FB,CSCO,CMCSA,PEP,COST,AMGN,TXN",0.261355998,-0.01942019,0.083544931
Equal-weighted,"MSFT,GOOG,INTC,CSCO,CMCSA,ADBE,AMGN,CHTR",0.272567259,-0.01942021,0.094206813
Equal-weighted,"MSFT,GOOG,FB,CSCO,CMCSA,ADBE,NFLX",0.271675365,-0.019420226,0.084029963
Equal-weighted,"AAPL,CMCSA,PEP,ADBE,NFLX,AMGN,AVGO",0.293999034,-0.019420407,0.103128129
Equal-weighted,"AMZN,CMCSA,PEP,COST,AMGN,AVGO,TXN,CHTR",0.306025213,-0.019420451,0.103017096
Equal-weighted,"MSFT,AMZN,PEP,NVDA,PYPL,TXN,CHTR",0.376966106,-0.019420461,0.142549695
Equal-weighted,"AMZN,GOOG,CMCSA,ADBE,NFLX,AVGO,CHTR",0.316344579,-0.019420487,0.103502128
Equal-weighted,"AAPL,CSCO,PEP,PYPL,COST,AVGO,TXN,CHTR",0.399148901,-0.019420492,0.132660955
Equal-weighted,"AAPL,AMZN,FB,CSCO,PYPL,AMGN,TXN",0.353230771,-0.019420523,0.121106587
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,PEP,AMGN,AVGO,CHTR",0.336684859,-0.019420554,0.120700853
Equal-weighted,"AMZN,GOOG,CSCO,PEP,NFLX,TXN,CHTR",0.255528493,-0.019420577,0.090858326
Equal-weighted,"MSFT,GOOG,CSCO,CMCSA,PEP,NVDA,AVGO",0.351155123,-0.019420793,0.085058495
Equal-weighted,"AMZN,GOOG,ADBE,NFLX,COST,AMGN,AVGO",0.267067501,-0.019421067,0.100531648
Equal-weighted,"MSFT,AAPL,AMZN,PEP,ADBE,PYPL,AMGN,TXN",0.36493155,-0.019421232,0.144741318
Equal-weighted,"AMZN,INTC,PEP,PYPL,AMGN,AVGO,TXN",0.342394096,-0.019421627,0.10637325
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,CMCSA,NVDA,COST",0.307662561,-0.019421684,0.130429117
Equal-weighted,"MSFT,FB,CMCSA,PEP,NVDA,PYPL,COST",0.353698623,-0.019421744,0.12822844
Equal-weighted,"GOOG,INTC,CSCO,CMCSA,PEP,COST,AMGN,CHTR",0.233152905,-0.019421842,0.086713921
Equal-weighted,"GOOG,FB,CSCO,CMCSA,PEP,NFLX,COST",0.23226101,-0.019421859,0.076537072
Equal-weighted,"AMZN,GOOG,FB,PEP,ADBE,COST,AMGN,CHTR",0.261967109,-0.019421956,0.114343337
Equal-weighted,"MSFT,FB,CSCO,CMCSA,NFLX,PYPL,CHTR",0.332890842,-0.01942206,0.114166213
Equal-weighted,"AAPL,FB,INTC,PEP,AVGO,TXN,CHTR",0.341149428,-0.019422087,0.106403359
Equal-weighted,"MSFT,AMZN,INTC,CMCSA,ADBE,NFLX,COST",0.217346127,-0.019422221,0.114667248
Equal-weighted,"MSFT,AAPL,GOOG,INTC,CSCO,COST,TXN,CHTR",0.307941145,-0.019422239,0.114545531
Equal-weighted,"MSFT,AAPL,CSCO,CMCSA,ADBE,NVDA,AMGN",0.308685597,-0.019422255,0.118156797
Equal-weighted,"MSFT,AMZN,GOOG,FB,CMCSA,ADBE,PYPL,COST",0.364009612,-0.019422595,0.130794062
Equal-weighted,"MSFT,FB,CSCO,NFLX,PYPL,COST,AMGN",0.283613763,-0.019422639,0.111195733
Equal-weighted,"MSFT,INTC,CSCO,ADBE,PYPL,COST,TXN,CHTR",0.32351903,-0.019422877,0.131927754
Equal-weighted,"AMZN,NFLX,PYPL,COST,AMGN,AVGO,CHTR",0.328282977,-0.019422901,0.130667898
Equal-weighted,"AAPL,AMZN,GOOG,PEP,ADBE,NFLX,PYPL",0.335836562,-0.019422901,0.137733458
Equal-weighted,"AAPL,GOOG,ADBE,NFLX,AVGO,TXN,CHTR",0.352741501,-0.019423088,0.111568526
Equal-weighted,"MSFT,AAPL,CSCO,CMCSA,PEP,PYPL,AMGN,AVGO",0.400336044,-0.019423397,0.117386366
Equal-weighted,"GOOG,CSCO,CMCSA,PEP,NFLX,PYPL,TXN",0.319179678,-0.01942342,0.08754384
Equal-weighted,"MSFT,AMZN,GOOG,CSCO,CMCSA,PYPL,AVGO,CHTR",0.422681589,-0.019423478,0.117760366
Equal-weighted,"AMZN,GOOG,PEP,ADBE,PYPL,AMGN,TXN,CHTR",0.348885777,-0.019423516,0.125350106
Equal-weighted,"AAPL,CSCO,CMCSA,PEP,NVDA,COST,AMGN",0.269271242,-0.019423888,0.110663906
Equal-weighted,"AMZN,GOOG,CSCO,CMCSA,NVDA,COST,CHTR",0.291616788,-0.019423968,0.111037905
Equal-weighted,"MSFT,AAPL,INTC,CMCSA,NFLX,AMGN,CHTR",0.264006755,-0.019423988,0.115148954
Equal-weighted,"MSFT,AMZN,GOOG,CSCO,PYPL,COST,AMGN,AVGO",0.37340451,-0.019424057,0.114789886
Equal-weighted,"MSFT,AAPL,GOOG,FB,CMCSA,PYPL,AMGN,CHTR",0.41067024,-0.019424362,0.131275768
Equal-weighted,"INTC,CMCSA,PEP,ADBE,NFLX,COST,AMGN",0.178954808,-0.019424425,0.094902037
Equal-weighted,"MSFT,AAPL,GOOG,FB,CSCO,COST,AVGO,CHTR",0.372159843,-0.019424517,0.114819995
Equal-weighted,"GOOG,CSCO,CMCSA,ADBE,NVDA,AMGN,CHTR",0.292639824,-0.01942454,0.098765586
Equal-weighted,"MSFT,AMZN,INTC,CSCO,PEP,COST,AMGN,CHTR",0.221640634,-0.019424572,0.112474761
Equal-weighted,"MSFT,AMZN,FB,CSCO,PEP,NFLX,COST",0.220748739,-0.019424589,0.102297911
Equal-weighted,"MSFT,FB,CMCSA,NFLX,AMGN,TXN,CHTR",0.276164075,-0.01942462,0.092588752
Equal-weighted,"AAPL,AMZN,GOOG,CSCO,CMCSA,ADBE,COST,AMGN",0.279582232,-0.019424739,0.113229527
Equal-weighted,"GOOG,FB,CMCSA,PEP,ADBE,PYPL,COST,AMGN",0.325618294,-0.019424799,0.111028851
Equal-weighted,"MSFT,AAPL,INTC,ADBE,NFLX,COST,TXN",0.253743049,-0.019424822,0.122733646
Equal-weighted,"MSFT,FB,CSCO,ADBE,PYPL,COST,AVGO,CHTR",0.387737728,-0.019425156,0.132202219
Equal-weighted,"MSFT,FB,CSCO,PEP,ADBE,NFLX,AMGN",0.221771775,-0.01942516,0.090025591
Equal-weighted,"MSFT,AAPL,GOOG,FB,ADBE,PYPL,COST,TXN",0.400406534,-0.019425195,0.13886046
Equal-weighted,"AMZN,PEP,ADBE,NFLX,AMGN,AVGO,CHTR",0.26644099,-0.019425421,0.109497756
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CMCSA,NFLX,AVGO",0.352905608,-0.019425422,0.108566258
Equal-weighted,"GOOG,FB,INTC,PYPL,COST,AVGO,TXN",0.377869079,-0.01942559,0.100492392
Equal-weighted,"MSFT,AMZN,GOOG,FB,INTC,AMGN,AVGO",0.315405037,-0.019425652,0.08853229
Equal-weighted,"GOOG,CSCO,CMCSA,PEP,PYPL,AMGN,AVGO,CHTR",0.384290271,-0.019425682,0.097995155
Equal-weighted,"MSFT,AMZN,GOOG,CMCSA,AMGN,AVGO,TXN,CHTR",0.365954822,-0.019426037,0.096182905
Equal-weighted,"MSFT,AMZN,CMCSA,ADBE,NFLX,PYPL,AVGO",0.368483493,-0.01942606,0.125948481
Equal-weighted,"MSFT,AAPL,GOOG,CSCO,PYPL,AVGO,TXN,CHTR",0.459078511,-0.019426078,0.125826764
Equal-weighted,"MSFT,AMZN,CSCO,PEP,NFLX,PYPL,TXN",0.307667407,-0.01942615,0.113304679
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,FB,CMCSA,PEP,CHTR",0.347805216,-0.019426311,0.122377946
Equal-weighted,"GOOG,CSCO,PEP,ADBE,PYPL,COST,AVGO,TXN",0.374026565,-0.019426515,0.105579846
Equal-weighted,"AAPL,GOOG,CSCO,NVDA,COST,TXN,CHTR",0.328013709,-0.019426569,0.119104303
Equal-weighted,"AAPL,AMZN,CSCO,CMCSA,PYPL,COST,AMGN,CHTR",0.340797709,-0.019426573,0.143365777
Equal-weighted,"MSFT,AMZN,GOOG,CSCO,PEP,ADBE,AMGN,AVGO",0.311562523,-0.019426578,0.093619744
Equal-weighted,"MSFT,GOOG,FB,PEP,NVDA,AMGN,CHTR",0.31158573,-0.019426691,0.104943524
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,FB,PEP,COST,AMGN",0.298528138,-0.01942689,0.119407466
Equal-weighted,"MSFT,AMZN,FB,CMCSA,PEP,ADBE,PYPL,CHTR",0.363383102,-0.019426949,0.13976017
Equal-weighted,"MSFT,AAPL,INTC,ADBE,COST,AMGN,AVGO,CHTR",0.318853641,-0.019427084,0.133184961
Equal-weighted,"MSFT,AAPL,FB,ADBE,NFLX,COST,AVGO",0.317961747,-0.0194271,0.123008111
Equal-weighted,"GOOG,INTC,ADBE,NFLX,COST,TXN,CHTR",0.237697275,-0.019427106,0.103342434
Equal-weighted,"CSCO,ADBE,NVDA,PYPL,COST,TXN,CHTR",0.343591595,-0.019427207,0.136486527
Equal-weighted,"MSFT,AMZN,CSCO,ADBE,NVDA,AMGN,CHTR",0.281127553,-0.01942727,0.124526425
