,Ticker,one_year,avg_drawdown,yearly_vol
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,FSLR,AXP,BEN,ALXN,AMGN",0.306910371,-0.045934513,0.196455429
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,FSLR,AXP,BEN,ALXN,ETN",0.314292019,-0.045241406,0.200205109
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,FSLR,AXP,BEN,AMGN,ETN",0.289135546,-0.040510605,0.19279143
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,FSLR,AXP,ALXN,AMGN,ETN",0.311297393,-0.038928905,0.200281311
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,FSLR,BEN,ALXN,AMGN,ETN",0.319319811,-0.045569731,0.198597046
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,SEDG,AXP,BEN,ALXN,AMGN",0.375207446,-0.04390873,0.231001857
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,SEDG,AXP,BEN,ALXN,ETN",0.382589093,-0.043029258,0.234751536
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,SEDG,AXP,BEN,AMGN,ETN",0.357432621,-0.038452658,0.227337858
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,SEDG,AXP,ALXN,AMGN,ETN",0.379594467,-0.036791096,0.234827739
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,SEDG,BEN,ALXN,AMGN,ETN",0.387616886,-0.043729967,0.233143473
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FB,AXP,BEN,ALXN,AMGN,ETN",0.268962427,-0.042073799,0.172639776
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,AXP,BEN,ALXN",0.42680689,-0.046739837,0.249291505
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,AXP,BEN,AMGN",0.401650418,-0.042163236,0.241877827
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,AXP,BEN,ETN",0.409032065,-0.041283765,0.245627506
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,AXP,ALXN,AMGN",0.423812264,-0.040501674,0.249367708
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,AXP,ALXN,ETN",0.431193911,-0.039622203,0.253117387
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,AXP,AMGN,ETN",0.406037439,-0.035045602,0.245703709
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,BEN,ALXN,AMGN",0.431834682,-0.047440545,0.247683442
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,BEN,ALXN,ETN",0.43921633,-0.046561074,0.251433122
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,BEN,AMGN,ETN",0.414059857,-0.041984473,0.244019443
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,SEDG,ALXN,AMGN,ETN",0.436221704,-0.040322912,0.251509324
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,AXP,BEN,ALXN,AMGN",0.313180224,-0.04539681,0.187179745
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,AXP,BEN,ALXN,ETN",0.320561871,-0.044703703,0.190929425
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,AXP,BEN,AMGN,ETN",0.295405399,-0.039972902,0.183515746
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,AXP,ALXN,AMGN,ETN",0.317567245,-0.038391202,0.191005627
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,FSLR,BEN,ALXN,AMGN,ETN",0.325589664,-0.045032028,0.189321362
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,SEDG,AXP,BEN,ALXN,AMGN",0.381477298,-0.043399968,0.221726173
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,SEDG,AXP,BEN,ALXN,ETN",0.388858946,-0.042520497,0.225475852
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,SEDG,AXP,BEN,AMGN,ETN",0.363702473,-0.037943896,0.218062174
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,SEDG,AXP,ALXN,AMGN,ETN",0.38586432,-0.036282335,0.225552055
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,SEDG,BEN,ALXN,AMGN,ETN",0.393886738,-0.043221206,0.223867789
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,GOOG,AXP,BEN,ALXN,AMGN,ETN",0.27523228,-0.041536096,0.163364092
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FSLR,SEDG,AXP,BEN,ALXN,AMGN",0.409509342,-0.047755651,0.248381774
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FSLR,SEDG,AXP,BEN,ALXN,ETN",0.41689099,-0.04687618,0.252131453
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FSLR,SEDG,AXP,BEN,AMGN,ETN",0.391734518,-0.042299579,0.244717775
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FSLR,SEDG,AXP,ALXN,AMGN,ETN",0.413896364,-0.040638018,0.252207656
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FSLR,SEDG,BEN,ALXN,AMGN,ETN",0.421918782,-0.047576889,0.25052339
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,FSLR,AXP,BEN,ALXN,AMGN,ETN",0.303264324,-0.045702251,0.190019693
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,SEDG,AXP,BEN,ALXN,AMGN,ETN",0.371561398,-0.043536312,0.224566121
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,AXP,BEN",0.61786979,-0.046564285,0.377707769
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,AXP,ALXN",0.640031636,-0.044902723,0.38519765
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,AXP,AMGN",0.614875164,-0.040326122,0.377783972
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,AXP,ETN",0.622256811,-0.039446651,0.381533651
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,BEN,ALXN",0.648054055,-0.051841594,0.383513385
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,BEN,AMGN",0.622897582,-0.047264994,0.376099706
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,BEN,ETN",0.63027923,-0.046385522,0.379849386
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,ALXN,AMGN",0.645059429,-0.045603432,0.383589587
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,ALXN,ETN",0.652441076,-0.044723961,0.387339267
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,SEDG,AMGN,ETN",0.627284604,-0.04014736,0.379925588
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,AXP,BEN,ALXN",0.529399596,-0.050290722,0.323009688
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,AXP,BEN,AMGN",0.504243124,-0.045559922,0.315596009
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,AXP,BEN,ETN",0.511624771,-0.044866815,0.319345689
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,AXP,ALXN,AMGN",0.52640497,-0.043978222,0.32308589
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,AXP,ALXN,ETN",0.533786618,-0.043285115,0.326835569
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,AXP,AMGN,ETN",0.508630145,-0.038554314,0.319421891
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,BEN,ALXN,AMGN",0.534427388,-0.050619048,0.321401625
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,BEN,ALXN,ETN",0.541809036,-0.049925941,0.325151304
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,BEN,AMGN,ETN",0.516652564,-0.04519514,0.317737626
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,FSLR,ALXN,AMGN,ETN",0.53881441,-0.04361344,0.325227506
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,AXP,BEN,ALXN",0.597696671,-0.047801017,0.357556115
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,AXP,BEN,AMGN",0.572540198,-0.043224417,0.350142437
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,AXP,BEN,ETN",0.579921846,-0.042344945,0.353892116
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,AXP,ALXN,AMGN",0.594702045,-0.041562855,0.357632318
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,AXP,ALXN,ETN",0.602083692,-0.040683384,0.361381997
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,AXP,AMGN,ETN",0.57692722,-0.036106783,0.353968319
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,BEN,ALXN,AMGN",0.602724463,-0.048501726,0.355948052
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,BEN,ALXN,ETN",0.61010611,-0.047622255,0.359697731
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,BEN,AMGN,ETN",0.584949638,-0.043045654,0.352284053
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,SEDG,ALXN,AMGN,ETN",0.607111484,-0.041384092,0.359773934
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,AXP,BEN,ALXN,AMGN",0.484070005,-0.047123115,0.295444355
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,AXP,BEN,ALXN,ETN",0.491451652,-0.046430008,0.299194034
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,AXP,BEN,AMGN,ETN",0.46629518,-0.041699208,0.291780356
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,AXP,ALXN,AMGN,ETN",0.488457026,-0.040117508,0.299270237
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,GOOG,BEN,ALXN,AMGN,ETN",0.496479444,-0.046758334,0.297585971
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,AXP,BEN,ALXN",0.625728715,-0.0521567,0.384211716
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,AXP,BEN,AMGN",0.600572242,-0.0475801,0.376798038
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,AXP,BEN,ETN",0.60795389,-0.046700629,0.380547717
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,AXP,ALXN,AMGN",0.622734089,-0.045918538,0.384287919
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,AXP,ALXN,ETN",0.630115736,-0.045039067,0.388037598
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,AXP,AMGN,ETN",0.604959264,-0.040462466,0.38062392
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,BEN,ALXN,AMGN",0.630756507,-0.052857409,0.382603653
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,BEN,ALXN,ETN",0.638138154,-0.051977938,0.386353333
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,BEN,AMGN,ETN",0.612981682,-0.047401337,0.378939654
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,SEDG,ALXN,AMGN,ETN",0.635143528,-0.045739775,0.386429535
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,AXP,BEN,ALXN,AMGN",0.512102049,-0.05128927,0.322099956
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,AXP,BEN,ALXN,ETN",0.519483696,-0.050596164,0.325849635
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,AXP,BEN,AMGN,ETN",0.494327224,-0.045865363,0.318435957
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,AXP,ALXN,AMGN,ETN",0.51648907,-0.044283663,0.325925838
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,FSLR,BEN,ALXN,AMGN,ETN",0.524511488,-0.050924489,0.324241572
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,SEDG,AXP,BEN,ALXN,AMGN",0.580399123,-0.048816832,0.356646384
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,SEDG,AXP,BEN,ALXN,ETN",0.587780771,-0.047937361,0.360396063
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,SEDG,AXP,BEN,AMGN,ETN",0.562624298,-0.04336076,0.352982385
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,SEDG,AXP,ALXN,AMGN,ETN",0.584786145,-0.041699198,0.360472265
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,SEDG,BEN,ALXN,AMGN,ETN",0.592808563,-0.04863807,0.358788
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FB,AXP,BEN,ALXN,AMGN,ETN",0.474154105,-0.047428556,0.298284303
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,AXP,BEN,ALXN",0.631998567,-0.051647939,0.374936032
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,AXP,BEN,AMGN",0.606842095,-0.047071338,0.367522354
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,AXP,BEN,ETN",0.614223742,-0.046191867,0.371272033
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,AXP,ALXN,AMGN",0.629003941,-0.045409777,0.375012235
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,AXP,ALXN,ETN",0.636385589,-0.044530305,0.378761914
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,AXP,AMGN,ETN",0.611229116,-0.039953705,0.371348236
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,BEN,ALXN,AMGN",0.63702636,-0.052348648,0.373327969
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,BEN,ALXN,ETN",0.644408007,-0.051469177,0.377077649
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,BEN,AMGN,ETN",0.619251535,-0.046892576,0.36966397
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,SEDG,ALXN,AMGN,ETN",0.641413381,-0.045231014,0.377153851
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,AXP,BEN,ALXN,AMGN",0.518371901,-0.050751567,0.312824272
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,AXP,BEN,ALXN,ETN",0.525753549,-0.050058461,0.316573951
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,AXP,BEN,AMGN,ETN",0.500597076,-0.04532766,0.309160273
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,AXP,ALXN,AMGN,ETN",0.522758923,-0.04374596,0.316650154
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,FSLR,BEN,ALXN,AMGN,ETN",0.530781341,-0.050386786,0.314965888
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,SEDG,AXP,BEN,ALXN,AMGN",0.586668976,-0.048308071,0.3473707
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,SEDG,AXP,BEN,ALXN,ETN",0.594050623,-0.0474286,0.351120379
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,SEDG,AXP,BEN,AMGN,ETN",0.568894151,-0.042851999,0.343706701
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,SEDG,AXP,ALXN,AMGN,ETN",0.591055997,-0.041190437,0.351196581
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,SEDG,BEN,ALXN,AMGN,ETN",0.599078415,-0.048129308,0.349512316
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,GOOG,AXP,BEN,ALXN,AMGN,ETN",0.480423957,-0.046890853,0.289008619
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FSLR,SEDG,AXP,BEN,ALXN,AMGN",0.61470102,-0.052663754,0.374026301
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FSLR,SEDG,AXP,BEN,ALXN,ETN",0.622082667,-0.051784283,0.37777598
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FSLR,SEDG,AXP,BEN,AMGN,ETN",0.596926195,-0.047207682,0.370362302
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FSLR,SEDG,AXP,ALXN,AMGN,ETN",0.619088041,-0.04554612,0.377852183
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FSLR,SEDG,BEN,ALXN,AMGN,ETN",0.62711046,-0.052484991,0.376167917
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,FSLR,AXP,BEN,ALXN,AMGN,ETN",0.508456001,-0.051057009,0.31566422
Equal-weighted,"NFLX,NVDA,BIDU,ENPH,SEDG,AXP,BEN,ALXN,AMGN,ETN",0.576753076,-0.048444414,0.350210647
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,AXP,BEN,ALXN",0.4121323,-0.047130563,0.251471792
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,AXP,BEN,AMGN",0.386975827,-0.042553962,0.244058114
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,AXP,BEN,ETN",0.394357475,-0.041674491,0.247807793
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,AXP,ALXN,AMGN",0.409137674,-0.0408924,0.251547995
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,AXP,ALXN,ETN",0.416519321,-0.040012929,0.255297674
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,AXP,AMGN,ETN",0.391362849,-0.035436328,0.247883996
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,BEN,ALXN,AMGN",0.417160092,-0.047831271,0.249863729
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,BEN,ALXN,ETN",0.424541739,-0.0469518,0.253613408
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,BEN,AMGN,ETN",0.399385267,-0.042375199,0.24619973
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,SEDG,ALXN,AMGN,ETN",0.421547113,-0.040713638,0.253689611
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,AXP,BEN,ALXN,AMGN",0.298505634,-0.045712447,0.189360032
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,AXP,BEN,ALXN,ETN",0.305887281,-0.045019341,0.193109711
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,AXP,BEN,AMGN,ETN",0.280730809,-0.04028854,0.185696033
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,AXP,ALXN,AMGN,ETN",0.302892655,-0.03870684,0.193185914
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,FSLR,BEN,ALXN,AMGN,ETN",0.310915073,-0.045347666,0.191501648
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,SEDG,AXP,BEN,ALXN,AMGN",0.366802708,-0.043790694,0.223906459
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,SEDG,AXP,BEN,ALXN,ETN",0.374184356,-0.042911223,0.227656139
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,SEDG,AXP,BEN,AMGN,ETN",0.349027883,-0.038334622,0.220242461
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,SEDG,AXP,ALXN,AMGN,ETN",0.37118973,-0.036673061,0.227732341
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,SEDG,BEN,ALXN,AMGN,ETN",0.379212148,-0.043611932,0.226048076
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG,AXP,BEN,ALXN,AMGN,ETN",0.260557689,-0.041851733,0.165544379
Equal-weighted,"NFLX,NVDA,BIDU,FB,FSLR,SEDG,AXP,BEN,ALXN,AMGN",0.394834752,-0.048146377,0.250562061
Equal-weighted,"NFLX,NVDA,BIDU,FB,FSLR,SEDG,AXP,BEN,ALXN,ETN",0.4022164,-0.047266906,0.25431174
Equal-weighted,"NFLX,NVDA,BIDU,FB,FSLR,SEDG,AXP,BEN,AMGN,ETN",0.377059927,-0.042690306,0.246898062
Equal-weighted,"NFLX,NVDA,BIDU,FB,FSLR,SEDG,AXP,ALXN,AMGN,ETN",0.399221774,-0.041028744,0.254387942
Equal-weighted,"NFLX,NVDA,BIDU,FB,FSLR,SEDG,BEN,ALXN,AMGN,ETN",0.407244192,-0.047967615,0.252703677
Equal-weighted,"NFLX,NVDA,BIDU,FB,FSLR,AXP,BEN,ALXN,AMGN,ETN",0.288589734,-0.046017889,0.19219998
Equal-weighted,"NFLX,NVDA,BIDU,FB,SEDG,AXP,BEN,ALXN,AMGN,ETN",0.356886808,-0.043927038,0.226746407
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,FSLR,SEDG,AXP,BEN,ALXN,AMGN",0.401104605,-0.047637616,0.241286377
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,FSLR,SEDG,AXP,BEN,ALXN,ETN",0.408486252,-0.046758145,0.245036056
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,FSLR,SEDG,AXP,BEN,AMGN,ETN",0.38332978,-0.042181544,0.237622378
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,FSLR,SEDG,AXP,ALXN,AMGN,ETN",0.405491626,-0.040519982,0.245112258
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,FSLR,SEDG,BEN,ALXN,AMGN,ETN",0.413514044,-0.047458854,0.243427993
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,FSLR,AXP,BEN,ALXN,AMGN,ETN",0.294859586,-0.045480186,0.182924296
Equal-weighted,"NFLX,NVDA,BIDU,GOOG,SEDG,AXP,BEN,ALXN,AMGN,ETN",0.363156661,-0.043418277,0.217470723
Equal-weighted,"NFLX,NVDA,BIDU,FSLR,SEDG,AXP,BEN,ALXN,AMGN,ETN",0.391188705,-0.04777396,0.244126324
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",0.772208382,-0.043345397,0.489936838
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",0.840505457,-0.044598559,0.524483265
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,AXP",0.721850998,-0.039849464,0.463979568
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,BEN",0.729873417,-0.04649029,0.462295303
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,ALXN",0.752035263,-0.04490859,0.469785184
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,AMGN",0.726878791,-0.04017779,0.462371505
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,ETN",0.734260438,-0.039484683,0.466121185
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",0.868537501,-0.048954242,0.551138866
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,AXP",0.749883042,-0.04401562,0.490635169
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,BEN",0.757905461,-0.050656446,0.488950904
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,ALXN",0.780067307,-0.049074746,0.496440785
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,AMGN",0.754910835,-0.044343945,0.489027106
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,ETN",0.762292482,-0.043650838,0.492776786
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,AXP",0.818180117,-0.044913665,0.525181597
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,BEN",0.826202535,-0.051852536,0.523497331
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,ALXN",0.848364382,-0.050190974,0.530987212
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,AMGN",0.823207909,-0.045614373,0.523573534
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,ETN",0.830589557,-0.044734902,0.527323213
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,AXP,BEN",0.707548077,-0.047160513,0.462993634
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,AXP,ALXN",0.729709923,-0.045578813,0.470483515
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,AXP,AMGN",0.704553451,-0.040848012,0.463069837
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,AXP,ETN",0.711935098,-0.040154906,0.466819516
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,BEN,ALXN",0.737732341,-0.052219639,0.46879925
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,BEN,AMGN",0.712575869,-0.047488839,0.461385571
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,BEN,ETN",0.719957517,-0.046795732,0.465135251
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,ALXN,AMGN",0.734737715,-0.045907139,0.468875452
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,ALXN,ETN",0.742119363,-0.045214032,0.472625131
